chapter	chapter_text	block	block_text	group	group_text	code	code_text	position
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N71	Inflammatory disease of uterus, except cervix	N711	Chronic inflammatory disease of uterus	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N71	Inflammatory disease of uterus, except cervix	N719	Inflammatory disease of uterus, unspecified	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N72	Inflammatory disease of cervix uteri	N72	Inflammatory disease of cervix uteri	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	N73	Other female pelvic inflammatory diseases	N
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	N730	Acute parametritis and pelvic cellulitis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	N731	Chronic parametritis and pelvic cellulitis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	N732	Unspecified parametritis and pelvic cellulitis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	N733	Female acute pelvic peritonitis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	N734	Female chronic pelvic peritonitis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	N735	Female pelvic peritonitis, unspecified	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	N736	Female pelvic peritoneal adhesions	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	N738	Other specified female pelvic inflammatory diseases	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	N739	Female pelvic inflammatory disease, unspecified	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N74	Female pelvic inflammatory disorders in diseases classified elsewhere	N74	Female pelvic inflammatory disorders in diseases classified elsewhere	N
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N74	Female pelvic inflammatory disorders in diseases classified elsewhere	N740	Tuberculous infection of cervix uteri	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N74	Female pelvic inflammatory disorders in diseases classified elsewhere	N741	Female tuberculous pelvic inflammatory disease	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N74	Female pelvic inflammatory disorders in diseases classified elsewhere	N742	Female syphilitic pelvic inflammatory disease	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N74	Female pelvic inflammatory disorders in diseases classified elsewhere	N743	Female gonococcal pelvic inflammatory disease	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N74	Female pelvic inflammatory disorders in diseases classified elsewhere	N744	Female chlamydial pelvic inflammatory disease	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N74	Female pelvic inflammatory disorders in diseases classified elsewhere	N748	Female pelvic inflammatory disorders in other diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N75	Diseases of Bartholin gland	N75	Diseases of Bartholin gland	N
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N75	Diseases of Bartholin gland	N750	Cyst of Bartholin gland	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N75	Diseases of Bartholin gland	N751	Abscess of Bartholin gland	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N75	Diseases of Bartholin gland	N758	Other diseases of Bartholin gland	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N75	Diseases of Bartholin gland	N759	Disease of Bartholin gland, unspecified	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N76	Other inflammation of vagina and vulva	N76	Other inflammation of vagina and vulva	N
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N76	Other inflammation of vagina and vulva	N760	Acute vaginitis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N76	Other inflammation of vagina and vulva	N761	Subacute and chronic vaginitis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N76	Other inflammation of vagina and vulva	N762	Acute vulvitis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N76	Other inflammation of vagina and vulva	N763	Subacute and chronic vulvitis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N76	Other inflammation of vagina and vulva	N764	Abscess of vulva	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N76	Other inflammation of vagina and vulva	N765	Ulceration of vagina	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N76	Other inflammation of vagina and vulva	N766	Ulceration of vulva	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N76	Other inflammation of vagina and vulva	N768	Other specified inflammation of vagina and vulva	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N77	Vulvovaginal ulceration and inflammation in diseases classified elsewhere	N77	Vulvovaginal ulceration and inflammation in diseases classified elsewhere	N
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N77	Vulvovaginal ulceration and inflammation in diseases classified elsewhere	N770	Ulceration of vulva in infectious and parasitic diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N77	Vulvovaginal ulceration and inflammation in diseases classified elsewhere	N771	Vaginitis, vulvitis and vulvovaginitis in infectious and parasitic diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N77	Vulvovaginal ulceration and inflammation in diseases classified elsewhere	N778	Vulvovaginal ulceration and inflammation in other diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N80	Endometriosis	N80	Endometriosis	N
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N80	Endometriosis	N800	Endometriosis of uterus	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N80	Endometriosis	N801	Endometriosis of ovary	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N80	Endometriosis	N802	Endometriosis of fallopian tube	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N80	Endometriosis	N803	Endometriosis of pelvic peritoneum	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N80	Endometriosis	N804	Endometriosis of rectovaginal septum and vagina	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N80	Endometriosis	N805	Endometriosis of intestine	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N80	Endometriosis	N806	Endometriosis in cutaneous scar	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N80	Endometriosis	N808	Other endometriosis	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N80	Endometriosis	N809	Endometriosis, unspecified	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N81	Female genital prolapse	N81	Female genital prolapse	N
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N81	Female genital prolapse	N810	Female urethrocele	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N81	Female genital prolapse	N811	Cystocele	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N81	Female genital prolapse	N812	Incomplete uterovaginal prolapse	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N81	Female genital prolapse	N813	Complete uterovaginal prolapse	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N81	Female genital prolapse	N814	Uterovaginal prolapse, unspecified	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N81	Female genital prolapse	N815	Vaginal enterocele	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N81	Female genital prolapse	N816	Rectocele	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N81	Female genital prolapse	N818	Other female genital prolapse	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N81	Female genital prolapse	N819	Female genital prolapse, unspecified	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N82	Fistulae involving female genital tract	N82	Fistulae involving female genital tract	N
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N82	Fistulae involving female genital tract	N820	Vesicovaginal fistula	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N82	Fistulae involving female genital tract	N821	Other female urinary-genital tract fistulae	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N82	Fistulae involving female genital tract	N822	Fistula of vagina to small intestine	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N82	Fistulae involving female genital tract	N823	Fistula of vagina to large intestine	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N82	Fistulae involving female genital tract	N824	Other female intestinal-genital tract fistulae	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N82	Fistulae involving female genital tract	N825	Female genital tract-skin fistulae	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N82	Fistulae involving female genital tract	N828	Other female genital tract fistulae	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N82	Fistulae involving female genital tract	N829	Female genital tract fistula, unspecified	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N83	Noninflammatory disorders of ovary, fallopian tube and broad ligament	N83	Noninflammatory disorders of ovary, fallopian tube and broad ligament	N
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N83	Noninflammatory disorders of ovary, fallopian tube and broad ligament	N830	Follicular cyst of ovary	T
14.0	Diseases of the genitourinary system	N80_N98	Noninflammatory disorders of female genital tract	N83	Noninflammatory disorders of ovary, fallopian tube and broad ligament	N831	Corpus luteum cyst	T
